KID,API,nad27_longitude,nad27_latitude,ELEVATION,ELEVATION_REFERENCE,FORMATION,TOP,BASE,SOURCE,UPDATED
"1002941317","15-163-00295","-99.5971698","39.1989639","2267","KB","Arbuckle Group","3858","","ACO-1","04/15/1999"
"1002941317","15-163-00295","-99.5971698","39.1989639","2267","KB","Lansing Group","3538","","ACO-1","04/15/1999"
"1002941435","15-163-00411","-99.603706","39.1609255","2122","KB","Lansing Group","3394","","ACO-1","04/15/1999"
"1002941435","15-163-00411","-99.603706","39.1609255","2122","KB","Stone Corral Formation","1585","","ACO-1","04/15/1999"
"1002941435","15-163-00411","-99.603706","39.1609255","2122","KB","Arbuckle Group","3705","","ACO-1","04/15/1999"
"1002941435","15-163-00411","-99.603706","39.1609255","2122","KB","Heebner Shale Member","3354","","ACO-1","04/15/1999"
"1002941562","15-163-00526","-99.5971252","39.2117622","2273","KB","Kansas City Group","","3782","ACO-1","01/11/2006"
"1002941562","15-163-00526","-99.5971252","39.2117622","2273","KB","Simpson Group","3854","","ACO-1","04/15/1999"
"1002941562","15-163-00526","-99.5971252","39.2117622","2273","KB","Toronto Limestone Member","3539","","ACO-1","04/15/1999"
"1002941562","15-163-00526","-99.5971252","39.2117622","2273","KB","Arbuckle Group","3869","","ACO-1","04/15/1999"
"1002941562","15-163-00526","-99.5971252","39.2117622","2273","KB","Lansing Group","3557","","ACO-1","04/15/1999"
"1002941562","15-163-00526","-99.5971252","39.2117622","2273","KB","Heebner Shale Member","3516","","ACO-1","04/15/1999"
"1002941599","15-163-00563","-99.5878141","39.2079432","2268","KB","Arbuckle Group","3845","","ACO-1","04/15/1999"
"1002941599","15-163-00563","-99.5878141","39.2079432","2268","KB","Kansas City Group","3767","","ACO-1","04/15/1999"
"1002941599","15-163-00563","-99.5878141","39.2079432","2268","KB","Lansing Group","3547","","ACO-1","04/15/1999"
"1002941599","15-163-00563","-99.5878141","39.2079432","2268","KB","Simpson Group","3824","","ACO-1","04/15/1999"
"1002941599","15-163-00563","-99.5878141","39.2079432","2268","KB","Heebner Shale Member","3505","","ACO-1","04/15/1999"
